time,danmu
98.59000,《    虾   仁   猪   心    》
109.71900,真.时事新闻
89.81500,我第一次看举起手来就是那个时候哈哈哈哈
130.59900,主要是我们看着爽 哈哈哈哈
141.27500,六公主:我可以不喝，但是你不能不做
144.17900,傲娇的六公主
141.44800,央视六公主：低调低调233
86.34800,中意关系（bushi
29.11900,文化人骂人让你心服口服
139.27800,六套：嗯？这不关我事。我就随便放放。
129.26400,夺笋呢
37.38500,最搞笑的是，六公主是同步播出的，比如东京奥运会开墓室
127.31900,实际上播《开战日》也行，说的是丹麦二战中 4 小时投降的事
32.35800,说一个冷知识把日本两颗原子弹爆炸的伤亡人数加和乘以二百倍依然小于我们牺牲的先烈人数
60.54300,恶魔低语
62.49100,哈哈哈哈哈哈夺笋呐
126.76300,戳痛处讲究个快准狠
11.51800,六公主骂人可六着呢
51.19900,小时候看毒吻吓死我了
39.25100,六公主真的绝，以前真当电影频道看了，这下真的悟了
104.79900,六公主:苏格兰勇敢起来！！
9.65900,哈哈哈哈哈哈不愧是六公主
136.07800,六公主高强度输出
40.65900,六公主杀疯了
22.81400,文化的力量！！六公主牛逼
62.04300,还是六公主任性，刚啊
88.03000,就是那段时间我迷上了《举起手来》！
11.62100,礼貌狗子：“你吗”
132.56000,法国：莫名有优越感了
26.34500,共和国的暴躁六公主哈哈哈哈哈哈
14.65900,六公主牛逼
127.26400,山上的笋被他们全夺完了
136.48100,有 伤 速 通 投 降
135.32600,最 速 传 说
37.01900,哈哈哈，六公主这套还是拿捏的死死的。
88.45100,举起手来连着放了好久，绝了
59.03300,六公主：我说巧合大家信不
24.99800,六公主拽！
79.05100,不愧是你，六公主
96.53900,夺笋呐，杀人诛心的
13.81900,不愧是六公主 
144.35900,六公主杀疯了
66.57900,傲娇六公主绝了
148.21900,六公主今天在放决战香炉寺
99.21900,妈呀这个笑死我了哈哈哈哈哈
102.64400,夺笋呐
102.64400,夺笋呐
134.37500,这夺笋呐，山上的笋都被夺完了
31.07500,六公主霸气
118.41100,草，我当时还在央视六套看过这个电影，哭得肝肠寸断
13.79700,傲娇六公主
133.05500,《最速投降》
12.00500,笑死阴阳怪气这种贬义词你用在六公主身上
25.61900,«敬业爱岗六公主»
39.21900,六公主不愧就是六公主，发挥依然稳定
87.37200,有印象了 那时候确实看了好多遍
16.08100,六公主不愧是六公主
68.99400,哼，公主的事你们少管（doge）
124.28000,六公主:给老娘死
90.77900,六公主哈哈哈
71.65600,哈哈哈哈哈，不愧是六公主
14.82300,果然还得六公主
75.09400,《紧跟时事》
128.13900,丹麦投降速度比法法还快
132.16200,教会丹麦，饿死法国
133.72100,好家伙，净往你心眼子上戳，丧gan心de病piao狂liang
69.35100,催眠可能是成功的，但训练她已经失败了
111.21800,熊猫：给我留点笋！
91.85100,对于举起手来的了解全来自于中央六台哈哈哈哈
81.23200,《据 不 完 全 统 计》
