time,danmu
136.24400,王哥真可爱
134.67000,阿业超可爱，啊啊啊啊
111.15500,老板：今天没刷到，看到本人了
56.72600,哈哈哈哈哈哈哈哈哈哈哈哈哈救命，这个床上桌给我笑没了
266.81300,哈哈哈哈哈哈生吃
99.81300,王哥太可爱了
166.49600,来成都留学、学有所成而归哈哈哈哈
269.97700,哈哈哈哈哈哈哈 笑死我了 生吃
154.41600,哈哈哈哈哈哈哈好喜欢阿业
137.81900,好可爱
142.83600,阿业太可爱了，哈哈哈哈哈
138.02300,王哥太可爱了！！
85.20000,哈哈哈哈哈哈哈哈《瞅你像》
195.18600,面包就烤串哈哈哈哈
88.38800,哈哈哈哈哈哈认叉了
118.09900,社恐与社牛哈哈哈哈哈哈
219.21900,为阿业三连
288.33800,哈哈哈哈哈哈哈哈哈哈 这牙签
263.81800,《生吃》
247.14600,好可爱
98.70800,难为王哥了哈哈哈
105.49900,今天没刷到今天看到了哈哈哈
265.09700,《生吃》
124.43000,王哥，终究是错付了
242.66400,阿业好矜持，哈哈哈
30.24700,刚吃过泡面
154.43000,社恐哈哈哈哈
133.20500,阿业好乖啊哈哈哈哈
138.16600,一人血书跟阿浩一起拍视频（1/100）
68.61300,简易烧烤摊
298.37600,宫城你就把大伙重新张罗起来吧，快快乐乐，我举四个爪支持
82.85900,哈哈哈阿业挠头我纳闷了我不是宫城
17.69500,阿业自然好多哈哈哈
272.29900,他说生吃，哈哈哈哈哈，
268.21900,生吃可还行
88.58400,哈哈哈社死
94.51100,王哥：存在感太低了孩子心里苦
12.42800,阿业皮肤变好了诶
100.41400,社恐阿业哈哈哈哈哈
25.22600,下次阿浩
198.50100,哈哈哈哈哈笑死我了
65.25700,真路边摊哈哈哈
13.70200,喔喔喔，王哥！
1.18200,哇阿业！！！！
288.95800,阿业一直给宫城投递，好贴心啊
109.75800,烧烤配面包，绝了
86.71400,哈哈哈，还是那么腼腆
7.07900,啊业变帅了
198.04400,咱俩好久没一起吃饭了
290.23700,哈哈哈哈哈这个牙签笑死了
83.82800,俺们阿业实火啊
1.90800,呀！帅阿业
111.32600,烧烤配面包，喜感！
7.40300,給阿业的两个币
128.52000,阿业泰可爱了
91.45700,阿业：那…是呗（委屈）
89.89900,王哥一个人社恐了
100.65900,本人已经能带入阿业的角色了
135.69900,太可爱了吧
33.53600,关门区up上线了
243.63300,阿业投喂，好可爱啊
274.59700,给阿业吃失败的，哈哈哈哈哈哈
206.01200,没想到阿业竟然这么白，羡慕
109.27400,爱了爱了  挺你
265.49900,都什么时代了，还烧烤致癌呢
95.08400,宫城太社牛了吧
131.79900,感觉看着舒服多了
2.61800,阿浩@
78.44800,哈哈哈哈哈 社恐独自面对
295.11600,666
97.27600,和我一样是和社恐
195.09900,除了拍视频还是拍视频
28.23900,阿业话多了
61.42600,哈哈哈
111.30100,都是鸭
3.69500,得道多助，失道寡助
89.96000,HHHHH
194.75000,哈哈哈哈哈哈哈，除了拍视频还是拍视频
57.75000,妈呀这肉串
5.26000,好哎！
172.89900,去四川不去理塘，____：：
163.05700,社牛
153.81500,那老弟
65.94400,点个串按平均分点的
4.04900,阿业b站没号吗
163.21300,阿业真可爱
88.52000,红红火火和
260.78000,太快乐
220.74400,面包
128.98300,跟阿浩合体吧，一起拍视频
25.01900,！！！
290.16600,阿业为啥这么可爱
255.88800,社牛
86.58000,阿业：你可算回来了
86.31300,哈哈哈笑死
195.82400,我哭了
193.28200,哈哈哈哈哈除了拍视频还是拍视频
18.32200,那肯定是开不了门了
7.11400,终于看见阿业了  
241.60100,这是二荆条吧
191.23200,太惨了
2.37900,王哥！！
200.61900,光去拍视频了
197.73300,阿业在旁边像只猫一样。。
165.99900,给我giao哥怼医院了
159.75900,哈哈哈哈哈，好开心
195.01800,这都话里有话啊
91.73900,尴尬死了
29.81900,这干饭老总不给穿小鞋？
137.14900,阿业话变多了
10.00400,阿业来啦
6.75200,阿业来啦
82.33900,哈哈哈哈哈
66.67000,哈哈哈
193.84000,哈哈哈哈除了拍视频还是拍视频
11.03900,业啊，想你了
134.67900,阿业明显开朗了
177.70100,煮玉米还能翻车呀 煮熟了不都一个味
84.97900,哈哈哈哈
3.19900,王哥驾到~
86.47400,王哥老社恐人了
87.13900,指鹿为马
269.26200,哈哈哈
17.14000,王哥来啦
84.39600,哈哈哈哈
61.49900,占盲道啊
250.51300,一起拍吧 快樂
67.61900,妈耶，床上桌摆摊成本鬼才
285.23600,社牛社恐
65.78800,真.路边摊
7.21000,阿业
31.16600,关门区up主
289.05900,哈哈哈哈
179.42600,阿业好乖的样子 
76.03800,阿业像极了被社牛朋友抛下的我  
162.91100,嘶，不辣
288.99900,哈哈哈
8.80900,a业
16.65000,阿业
199.10900,其实宫城那次后，大家心照，受够压迫了
214.53900,为啊业点赞
103.95000,王哥老社恐了。
2.41900,王哥！
96.49200,哈哈，阿业多跟宫城学学社牛
15.89900,捏儿吧汪
13.89900,阿业可以
9.29500,啊夜都开朗多了
238.67900,一起出去拍呗
285.99100,阿业这签子戳中我笑点
4.33900,啊 业~想死你了
194.53900,好心酸，除了拍视频还是拍视频
202.47900,除了拍视频还是拍视频
128.51900,阿业这么开心吗？哈哈哈
130.17500,馋了
232.15600,哈哈哈哈哈哈哈哈哈
222.75900,阿业:怎么样，带馅吗？
293.53200,哈哈哈哈哈
19.09300,又没开门（）
9.53900,阿业啊
9.00900,好久不见阿业了
17.38000,没了大小眼，阿业终于不社恐了
210.67900,哈哈哈哈哈哈哈
110.20300,我挺喜欢宫城的，情商高，社牛，会交流
264.83500,阿业帅
23.69900,关门区up主
212.35200,阿业吃的是啥呀
113.33000,阿业在宫城这比较多话！
29.54300,dy一堆水军，还是B站和KS好
245.04600,投喂
7.39200,阿业好久不见
219.14400,阿业:等你反馈味道呢
96.64600,是世纪广场那吗
4.79700,啊业
253.67300,致癌套餐哈哈哈
245.31400,这边的气氛明显好多了
219.86900,阿业：怎么样好吃吗？
83.45900,替身
165.38800,前面的，我也看笑了，那边评论还一边倒呢
107.45200,阿业那时候自己也弄一个账号
94.73200,好久不见了 以后多多一起拍视频
60.99700,笑死了，这路边摊
58.38500,哈哈哈哈哈哈哈哈哈
141.19900,向前看，往前走，加油！
27.65500,阿业来啦
159.71900,看小啊giao怼某崔的小作文给我逗坏了
92.97900,难为阿业了
89.05900,阿业:认识宫城不认识我是吧
17.41900,指定没开
