time,danmu
8.29500,《是这里领吗》
8.05500,后面那个人那件衣服和我们历史老师也有一件
13.56500,这是帮人把奶茶插管的的声音doge
0.00000,《严正》
14.46400,主要是喜欢喝奶茶
14.38300,确实是谣言，给的是柠檬水
4.65900,已经出现区传区现象
9.48500,《举办方》
0.60800,还以为是拍主办方
2.90800,《高档小区》。
0.30700,这个对焦就很灵性
6.82000,这种地方都是参加活动自愿
13.72600,猜错主角
0.24000,省流：确实是假的，给的柠檬水
8.98200,《高档小区》
14.59500,蜜雪冰城打钱！
8.37900,如何忍住不笑的？
14.33900,我也想参加活动，奶不奶茶无所谓，我也不爱喝…
13.58000,海派辟谣
4.09400,我以为拍的是……
0.11000,哈哈哈哈，结局笑死了
2.22500,送的确实不是奶茶呀，是柠檬水
9.57900,我辟谣你的辟谣
7.75500,麻烦问一下哪个小区在线等急！
0.81000,送的不是奶茶，是蜜雪冰城的柠檬水
10.37900,高档小区
14.43900,双重奖励？
16.71600,那个是奶茶?
16.46500,确实，明明是柠檬水
7.64500,柠檬水不算奶茶
2.59400,省流：假的
0.28700,双重奖励？
0.28600,蜜雪
16.65900,我来
7.97400,我想说不会笑场吗
7.25800,上海行为
3.87800,柠檬水好喝
10.37900,你卡粉了
14.06500,猜错主角
10.35700,哈哈哈哈哈哈哈笑死我了
12.48300,这明明是柠檬茶
6.99300,猜错主角
13.00500,确实谣言，不是奶茶
10.48300,哈哈哈哈哈哈哈哈哈
9.73400,蜜雪冰城
8.85000,卡粉了
13.46700,不是拍主办方吗
0.64000,上海行为
7.10500,4
13.45900,卡粉
14.71100,关键我卡了
0.98500,哈哈哈
14.69500,我来
9.30400,拍谁的
13.67900,肿了
7.32900,这是慧慧还是杜杜啊
12.07900,片头一瘸一拐那大哥...你是喝了多少杯...
16.80000,片头一瘸一卦的是喝了多少杯......
2.12000,姐姐我要领
10.23900,还以为拍你的
14.84200,谁拍谁啊
10.13100,我我我我也要
16.87500,怎么这样啊，我们小区只给牛奶的好想喝柠檬茶（doge）
2.41900,鼻翼卡粉，对焦失真
5.04500,《高档》
10.80400,内八
4.03400,，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，
11.76000,？？？
3.31100,老婆，回家奶孩子啦
7.76500,能不能拍前面
12.92300,我以为是拍你
10.58500,你在哪？
8.38200,拍你多少杯奶茶
15.93200,还以为是拍你的
6.29700,↓            这是什么？
1.55700,漂亮
15.87700,这你要
3.71800,有人这是领了多少杯啊，我看他走路都瘸了
11.54600,猜错了，我还以为被拍的是他
7.45900,完全是真的
9.85000,说上海的狗不狗
6.50200,会员制小区（悲
1.82500,？
6.37900,让我去
3.73800,姐姐拍我拍死我
13.08000,我还以为拍的是你
6.25400,小区高档不高档不知道不过这个梗烂到家了
5.57800,我主要喜欢喝奶茶
4.87800,看后面。
0.36500,全都是模仿现在看着就难受
0.63000,這位女的过来，我這有100杯
13.29900,？
0.85600,不是拍这女的吗
14.87300,反了啊
2.34500,你要领奶茶吗
9.62200,辟谣这个我有点熟悉
1.38900,我叫严正，我表示我没申明，我什么都不知道
2.05200,后面那个被拍瘸了啦
0.04700,我可以送奶茶，你能拍拍吗
11.56900,干嘛奖励他
3.79600,你脸上皮肤很干吧  尤其鼻子
16.33900,什么啊，怎么爽了一波还能拿奶茶
7.83900,死去的老梗突然活过来攻击我
2.99900,大胆。影射谁呢。辟谣辟谣
3.98500,想查你学历
10.34600,啊对对对
11.94500,送的果茶是吧？
2.13500,某海领到（da`o）直呼刁民
15.04500,可以脱了裤子给你拍吗
14.86500,手劲这么大吗？
2.58000,这哥们儿都被拍瘸了 送了多少个
4.87100,鼻子两边卡粉了
11.92400,陈翔六点半拍过
6.23900,球球。
12.88200,在哪在哪
15.69900,被拍?
1.38800,↑↑柠檬水在奶茶店也算奶茶↑↑
6.60600,拍up的话，我就去了
15.01300,这面粉
4.29100,神经
