time,danmu
230.38500,贾克斯的q对于比所有ad的位移技能cd都要短一倍多（除卡莉斯塔）
182.44500,我以为是我的手机！敲了
207.37900,卡了一个e直接杀了很自信因为卢锡安都没带闪电反击风暴必中
181.20200,直接三级等于把卢锡安前期的压制力削弱了，来到了武器的强势期
233.99200,大乱斗不好打，峡谷好打
25.20700,霸气外露..找死！
187.48800,艾黎是想打对线期消耗？
228.69500,卢 西 安 打 不 过 贾 科 斯 吗
96.75400,因为他不理我
147.48500,这波啊不亏，这波是肉蛋葱鸡～
224.93000,正常卢锡安对线都是一二级压血量才有优势的
173.88100,我还以为是我点的卧槽
232.50700,卢锡安是一二级猛，正常打就是一二级打出优势
165.96000,小马的伤害计算是我见到最离谱的没有之一
230.61500,我好像看见洞主了 哈哈哈哈哈
226.51600,奥巴马带闪现了？
154.32500,鱼人 诺手 贾克斯。有谁补充一下
169.58700,真龙鸣手机
29.11400,pdd的弟弟一般人真不敢动
278.12900,不交E被追着A？？
169.60700,愣了下，正好点他消失，还以为真是自己手机。。
183.20500,我直接补人
296.61500,太有趣了，这些搞上台面可以说出花来，哈哈哈
149.82600,就怕老马来一句回首掏
212.40200,福建烤老鼠！
128.92400,卡分哈哈哈，你去卡个国服第一。加油！
35.38700,人群中突然窜出个光头
174.99100,说 飞车的别走。。一起卸载
208.01800,小马第一个q把奥巴马e骗了，第二个q卡ecd没闪晕住直接杀，思路清晰
141.28600,我想起来上次一天才上单用奥巴马被faker发条3级单杀
42.43600,那么问题来了，国服第一是谁
221.59900,这是精彩回放？我惊了
181.54200,明示充电。
307.44800,人家好歹也是EDG之前的青训
150.54800,吃饭时间就要开始了!
225.61700,小马喜欢卡草丛
152.34000,全体倒立
6.25300,亨小马滴对线路人我愿称之为最强
7.00000,UZI：要不是我忙着打比赛，会让你们这么秀？
39.41100,综艺看着就图一乐 怎么还有人认真了呢
74.70800,adc打上单？拿头锤哦怕是
232.87700,这图3级开始远程的强势期还没开始就结束了
273.35600,我跑失误了你知道吗
222.99300,武器现在单挑可不是无敌了
284.00200,然而这是极地大乱斗，他估计是有点不服在嘲讽地图
231.76700,带风骑，很恐怖这个人
293.04800,四个大字，你弟寒王
307.09600,正常带闪现治疗都好点吧
232.88800,闪现躲e可真的是弟弟，看不到带的是虚弱屏障？
42.12800,做兄弟在心中
76.24300,斯内克来了
230.67900,下面这俩人一脸生无可恋
129.98700,老马一脸生无可恋？
21.00100,打游戏另说 小马上镜这么帅
240.14100,开局三级没发压，都是一级奥巴马可以拿到等级优势
209.04400,e没好兄弟，e之后过了11s只打出来一次被动还是小兵
44.17100,不，他是pdd的男人
221.42400,奥巴马原地闪现了
210.17100,第一次不放E是卡奥巴马E的CD
150.12300,马夫：补，我要nen死他
65.64000,众所周知马夫英雄勺很深
102.87600,办了人马 抢了泰坦 js3分钟塔下挂机  哈哈
174.45100,我tm跟up主同步了卧槽
233.97000,卧槽？这帽子的是溜溜哥？
225.44600,这波是真的细节 先QAW耗血 等第二套上去qaw的时候回头骗奥巴马Q 卡住了E 晕到直接杀
67.59500,就，反正知道他演了那个金甲战士吗
216.86800,这精彩回放。。真精彩。。
36.75200,凯哥:我也点了
159.88400,小马最开始成名英雄是上单小鱼人，后面才玩诺手的
178.18300,iPhone。 吓死我了！
227.52400,天南地北，我波最美
59.31200,每次都放两遍是当我们观众傻么
66.89000,小马不是职业，当初pdd教出来的人就他没打
170.72100,吓得我赶紧把我的飞车卸载了   淦
44.56100,pdd的男人
293.06000,我寻思这是极地大乱斗的地图啊
80.48300,扎心了老铁
119.76000,真的是骑士，官方也说是骑士了
239.44200,好牛逼啊，我也算到了
10.13800,上阵斩敌将，归来酒尚温。
228.54200,你怀疑你上啊
171.60000,真的演，选个艾黎奥巴马打贾克斯
148.45900,捞得淌口水
37.68600,what，我狗康当初也是一个帅哥啊
38.41100,卧槽，猪康出来了
114.06200,就是骑士，官网有的兄弟
46.62600,PDD敢来一战！
172.46600,各位等等，我这手机为什么会自动取消清理空间？
155.99500,老马懂小马
24.15600,因为pdd给你任务了。
251.78200,最高分记录保持者小马
173.79400,小马招牌诺手，小鱼，吸血鬼，武器，
290.48100,四个大字，你弟寒王
172.41000,我手机没空间了?
286.70100,哈哈哈哈哈哈哈你们不要拆人家台
230.35600,奥巴马头太铁了吧，打武器还这么跳
