time,danmu
371.72800,《马赛曲》
519.13000,关注了，希望你以后会出好的作品。
475.55000,up主已经很激动了，但也很真诚
79.61500,《你们做人要有良知啊》
185.77900,铁头哥
379.50100,潘子:你唱错了，我的是哥哥门前一条河啊
12.33200,感谢你的声援
102.15900,我为组织立过功！！
477.05900,有时候，机遇就是，一个点，起来就起来了，起不来就很难了。
303.33500,偷录，没有错误诱导，没有剪辑，拼接应该是可以的
403.91100,可以唱三句
107.22300,为衣服点赞
204.11900,你衣服已经说明白了一切！！！！
472.59200,嗐！
305.87300,在有一方不知情的情况下的录音，是不能作为证据的
133.79500,我也是，以为谭air拿到版权了
186.95900,拷贝只是复制件
9.27700,支持，谭sir加油
18.93900,先赞后看养成习惯
301.99400,偷录如果自己是对话参与者是可以的 我记得
310.71900,看到后面亏了心里莫名舒服
3.37900,注意安全
369.86100,夏天的风是温岚的养老保险
394.03000,唱歌10w警告
497.61900,BGM我以为你来电话了。。。
166.73900,对，中间葛大爷台词很符合场合
98.79100,没错就是大师兄铁头功
385.81900,哈哈哈哈你真的冷静点
380.65700,哈哈哈，有周星驰的无厘头
31.29900,主使者是成都电视台！主使者是成都电视台！主使者是成都电视台！主使者是成都电视台！主使者是成都电视台！
511.27300,我冷静点
26.59400,香菇蛮瘦
380.25900,-10万
50.62900,《你们做人要有良知啊》
481.27900,真情实感
433.64100,我有一个朋友的爱人….
35.00900,其实我觉得，可能是气球哥时，谭sir说了有的人不喜欢的话，时隔几个月，开始坑谭sir了
122.08000,当时我也是惊讶的，为什么他可以
127.12000,当初我也觉得怀疑
495.33900,百年星爷
378.18900,突如其来的唱歌，有点让我措手不及
389.61700,灵感真的是很随缘的东西
443.69900,对于创作者来说作品就像爱人像孩子
91.35900,不是达文西 是大师兄
330.10500,星游记，电动画，刘北，给我高高飞起来啊！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
425.36400,不好意思我笑一下哈哈哈哈
512.09900,汉卡
165.53200,句te
395.83100,乌兰托娅乌兰图雅
130.34000,周星驰最经典电影之一
107.90100,此时无声胜有声
348.95400,是坑的泪汪汪么
525.91900,记得注册版权
11.29900,支持谭sir的，就来点赞。
97.25900,是大师兄
406.09900,哈哈哈嫖老师被告
117.65900,衣服爷太出戏了
180.49900,前面那个，磁带不是录音带
386.01900,有个作品可以起飞
342.53900,生人坑一半熟人大满贯
369.82300,《最伟大的作品》
416.89900,有的人虽然平庸，但也有灵光一现，所以可能一辈子只有一次机会
386.34000,是说的潘子的春晚小品吧，不是伊相杰的歌
202.45600,谢霆锋成都分峰你好帅哥
341.29900,因为对熟人没有戒备心
399.33900,天下霸唱
7.45900,蓝过
329.51900,用专业窃听设备偷录偷拍无效，普通的偷录偷拍可以是证据
171.64000,谢霆锋你好帅！！
395.15600,让我想到了天下霸唱的鬼吹灯
253.53300,直接踢走的话，一辈子都会记得他
338.43800,哈哈哈真实
55.89900,竟有如此缘分
249.85800,哈哈哈哈太6了吧
539.25900,学到了一点，版权注册，币有了
27.18900,蓝瘦香菇
151.03700,怪不得谭sir有时要问摄像君是不是磁带卡带了
21.01100,又蓝过，又蓝收
292.07000,律师～
319.68500,但是他可以一直偷
480.44100,真情实感
22.45900,up衣服图案
318.04300,星游记！刘北！
355.85900,老乡见老乡，两眼泪汪汪（指背后捅刀子哭了）
425.78400,其他都赞同，爱人不是附属品
134.09900,当时我也很怀疑怎么可以拿出来放的
296.12400,当面对话可以录
7.14300,支持谭乔
8.88100,up和谭sir长得好像
12.49700,背后的原因导致冰河世纪
14.09700,空调不要直接对着背吹啊！
9.61900,好像是摄像君
236.79900,同窗3，毕导也是
400.19100,乌兰托娅直呼内行
299.79000,偷录可以的
297.09600,偷录可以是证据！！
481.40900,一天到晚喊创新，烘鬼的
11.37900,真的有点像谢霆锋既视感啊
353.04000,《你们做人要有良知啊》
259.03400,衣服词有说法哈哈哈哈哈
361.59200,狼和羊睦邻友好
311.05900,电视看多了，电视上就是偷偷录音没用
8.13900,很蓝的啦
495.93900,郑渊洁先生其实已经可以做版权保护的律师了，堪比职业选手doge
101.59900,凌凌漆7？
304.29500,全亏了，哈哈哈哈哈哈挺好的
0.97900,感谢你的声援
365.45000,好像谢霆锋啊
384.18700,哈哈哈，一辈子妹妹坐船头
292.49900,偷偷录音可以，但是不能窃听
351.53900,你在成都放松了警惕！！！
139.27100,我也惊讶过，没多想这么多
287.05300,我记得偷偷录音不合规
261.19300,《破老板没格局》
299.15900,和毕鑫业导演一样的遭遇，抢了剧本然后提走你
506.07900,一镜到底
112.43300,对。我也很惊讶
116.72700,对当时我也疑惑
64.53900,你这件衣服，我给你三连
275.82900,世界的尽头 是雪山和草地
389.09900,up主看起来很愤怒
379.31700,尹相杰：你在call我？
8.05300,好看不火系列
337.73600,方便呀，外面的不熟
144.35400,成都电视台一直在争版权没争赢
324.15600,因为他们全都要
395.33800,唱歌也是要版权的
427.94200,你冷静点
294.78400,可以偷录，不能窃听
360.41900,杀熟
239.01400,飞鸟尽良弓藏
460.73600,登记是可以被推翻的，不是定心丸，遇事还是要咨询专业律师
431.06800,打不过就加入
95.20500,是铁头功啦
340.98900,囚徒困境，一个人坑另一人的短期收益最大
364.40500,给老板画饼
368.52500,最伟大的作品
408.56600,刘慈欣，天下霸唱，李子柒
79.47200,衣服怒赞
94.05900,如芒在背，如坐针毡
91.41000,如坐针毡
62.53900,衣服绝了
311.95700,关涛 来活了哈哈哈哈哈
9.93900,摄像君么？
469.21800,说的很真诚，谆谆教诲啊
447.63500,珍视的宝贵的，附属品都出来了，用不用这么激进啊？
366.23300,老乡坑老乡
131.33800,当时几乎很多人都发了，
124.93900,保护我方冰冰
475.95200,这世上的热闹，出自孤单
417.96000,emo现在只剩商业生命了
478.25300,不仅是创作者不想，普通人也不想
339.70600,本地人坑本地人
330.59900,你可以相信同志，对同胞应怀有一定的戒心
187.47100,@李伯清
1.93900,摄影君？
264.61900,笑死我了，要看版权尘埃落定，开始打感情牌了
103.47900,是铁腿水上漂
462.93900,地府在我心目中已经如唐三
50.13900,衣服说明了一切
465.56900,是他们骗你的版权在先，注册不注册没关系的，没注册他们也骗到手了
253.53900,所以提前把你踢了，不让你出名
386.81800,有一个知心爱人嗯～
369.76800,懂了，先拿到版权，再慢慢聊
372.93900,老乡指的是同村的还是同市的
379.83500,老乡搞老乡 背后来两枪
7.11400,蓝瘦香菇？是你吗？
426.08000,爱人奇怪的比喻出来了
138.25000,当初就替他担心过版权问题
340.00500,有一个词叫“杀熟”
338.85100,谭Sir之前从单位离职也是被同事搞
11.69900,肯定是摄像菌
441.61900,版权登记很方便
484.37900,这些就是保护（对付）创作者的
378.97900,唱歌要被起诉
472.73400,创作一旦完成版权自动保护，即使不注册版权也是你的
506.35900,法律成了谋利工具了
12.28400,因为你开空调了
419.49400,三体版权是作者自己对自己作品估计不足
392.25400,但凡多唱一句就10万了
380.41900,哥哥门前一条弯弯的河
286.36700,偷偷用录音笔录音那不是非法取证doge
451.65100,能看出UP内心压抑很久的愤怒
93.97900,衣服的主角是007里的轻功水上飘
410.18500,确实梁汉文也就七友成功！
330.76600,四川人总是爱算个划不划算
5.53900,又蓝过又蓝瘦，这塑料普通话怎么进电视台的
86.85900,图片是达文西
482.93800,版权意识很重要的
385.61800,唱歌，版权费打一下
329.07900,为什么啊，因为这样能赚的更多
79.01900,哈哈哈哈这衣服
13.71900,摄像君？
6.21800,是摄影师吗？
11.21900,谢谢你谢霆锋
497.47900,确实，很多创作者初衷只是想分享
342.96500,本地人专坑本地人
16.60200,留意up衣服的图案
527.79800,毛骗？已经有了doge
400.88400,曹雪芹：你在说我
482.02400,夏达
7.15900,感谢你的支援
278.61900,前面的说和写是两码事
364.94500,老乡骗老乡，两眼泪汪汪
57.43800,衣服应景
383.18500,尹相杰：你再骂
430.25800,还是周杰伦厉害能创作20年
329.89500,他们想吃大头
369.06500,版权意识过了头搞得人人互相猜忌，
485.73900,所以应该更改的是法律，是制度
454.15200,套皮公司：学到了，赶紧把类似的都注册了
337.01100,哈哈，这句绷不住了，白衣圣教
398.41900,一首歌一辈子
382.86500,你冷静点
339.63100,你在外面有防备心了搞不了你
366.85900,紧跟潮流哈哈哈
181.05900,也就是说电视台把磁带拷贝给谭瑟播
167.09300,意料之中
99.87900,快给个连接
342.17900,真是地头蛇
157.02900,可以发抖音
477.08000,注册只是在法律上的证明，作品一旦完成，你自动有版权
122.74900,你好像谢霆锋呀
450.38300,版权登记≠拿到著作权!
386.69900,-10万笑不活了
409.55900,莫扎特
458.39900,这句话在理，增强版权意识
382.80200,滑板鞋
387.85900,不怕尹相杰，他不可能复出了
444.56200,他想表达的是失去，没有附属品的意思啊
438.98200,他想表达的是难受，不是说谁是谁的附属品
489.67500,法律需要完善。现在钻空子的太多，反而没有保护创作者了
432.83000,注册和登记不是最重要，最重要的事创作者要有版权意识
399.26600,潘叔:？？？
384.72200,曹雪芹
454.39900,他想表达的是失去，没有附属品的意思啊
396.29900,大学也有这种情况了，好论文被导师拿去以学校名义发表
436.19500,申请专利
408.72700,想起了鬼吹灯
391.36100,我要去学法律好吓人
384.74100,再踩缝纫机
437.20000,关键在创作者不能转让自己的权利
430.14900,不用爱人，就是一支笔丢了还好，被人抢占就真难受
388.73900,人家还有一首，歌名记不得了，大概意思是，自己坐船头膨胀了被菜市场老大爷教育后改过自新
441.79900,创作不得看许嵩？
457.42500,注册版权居然不用花钱
453.97700,前面的许嵩怎么了别引战行吗
2.24500,你是谷智轩还是谢霆锋
90.83900,保护up主
330.14300,老乡才会背刺
328.50800,他们不和气生财，就是我全都要
426.59000,冷静
327.60100,坑老乡最简单！！
331.73900,老乡坑老乡
97.22800,这衣服在哪能买到？
341.21900,老乡见老乡背后搞一枪，哎
112.33900,衣服不错，上链接
94.61500,如芒刺背
80.21800,衣服好啊
