time,danmu
122.98000,人生赢家景老板
5.23900,仙剑三yyds！！！
36.23200,最闹腾的女主，呱噪
9.44900,夕瑶失去了她的天蓬
62.89900,胡歌
88.20800,渐渐的忘记，赶不上明天
154.43400,喜欢紫萱
129.82500,还有茂茂
110.79900,在问，就是供养
137.97200,那时的杨幂好美
53.09900,我最爱的一部
209.84300,景天不是龙阳
132.85900,本来就是介绍音乐的节目
235.95900,龙葵的前身也是喜欢飞鹏的呀
115.71500,2021年8月6号前来考古
36.84100,2021年了，古装仙侠剧只服仙剑
131.09900,仙剑一的人不能离开
131.11100,都叫仙1，你这还剑1，你非得跟别人不一样
170.01500,央视也心态龙葵啊
108.89900,仙三最好
206.00600,渐渐地忘记 忘记了时间
126.18100,心里面 始终你 从没有走远
59.77000,说好了的永远 断了线
44.08100,一直倒退
9.89900,饿了的声音
74.22300,侠客
159.07200,杀了我吧，当时哭死了
27.22400,有完整版节目，大家去搜索一下，央视的文案吊打一切节目
87.65900,杨幂演技巅峰在唐明皇
112.00200,仙2是动画
129.57900,仙三个人心目中巅峰
84.05300,真的就像是刚播
26.08000,爷青回
121.22900,哭了哭了哭了
32.98300,姚科姚科的声音
119.11900,当时仙剑三出来，我一直在想仙剑二在哪
212.80400,最让我难受的是茂茂，小时候哭惨了
89.14300,景天真的是我的白月光，从他开始我就爱上了那种沙雕的人设
18.91900,这首歌前奏一起就想哭
114.31400,仙四表示不服
107.41600,始于颜值，陷于才华
195.97900,别跳啊
97.59900,三我还真没看过
30.29900,少男表示胡哥真好看
173.86300,最爱龙葵啊啊啊
242.37500,这个爱跳火坑的龙葵…爱了爱了
112.47300,2021/1/23
47.89900,胡歌我永远滴男神
89.02600,雪见的命中注定
127.25900,这才叫仙侠剧
89.10200,仙三对年轻一代来说算是一代经典但远远担不起巅峰二字
26.60400,爷青回
15.74900,传奇之作
207.25900,旁白超棒
128.89400,剑一经典  剑三巅峰
27.87000,最爱仙一，然后仙三
124.65400,袁弘
131.53100,人间帅哥千千万，世上胡歌仅一人
212.36700,被你讲哭了
162.88000,超爱龙葵！！真的意难平
44.59900,战歌
106.25500,胡歌已经演不出逍遥，景天的年轻稚嫩了，就像他回不到自己的20岁一样
186.38400,葵向阳而生
26.84100,不应该是少男吗？
2.21400,啊这
227.30900,仙一是经典是开端 仙三是巅峰  永远爱仙剑 
106.78000,我真的超爱仙剑三
152.74000,这首歌一听眼泪就出来了
40.83100,童年
