time,danmu
223.42400,过于夸大了，FPX这次输是牛古力?下路中路每一把什么状态
314.76500,锤子决心，年轻人就是脑子一热的事，骑虎难下，以后心理后悔嘴硬不后悔
232.53800,他的职业生涯也到头了
111.93900,小天才是最大的问题不是中上
174.97900,四腿是真带不动，不用黑了！
127.77400,别说他摆了，世界赛至少就他玩得能看
215.29900,就在lck挺好，我觉得他只是一线，并不是顶级
297.60800,已经复出了
247.85900,我觉得第一因素肯定是这牛上单影响了其他队友心态。你有这样的队友你有啥感受？你以为打匹配排位啊？
164.85900,说真的，这上单和打野是真有毒。然而中单语言通又不调节气氛是真的导致输。
350.36100,1800w比赛打不明白中文不会几句
219.93900,他就是顶级水平 
288.82700,the shy和肉鸡还是特别好的，为lol尽忠尽责，打lck从不手软
344.92000,cao，这句话我蚌埠住了，FPX那管理把它cuhku
190.46000,博人水平是有的…只不过翻不了身了
74.94000,傻叉…想拿钱又想拿冠军…
151.79500,是真的 有视频 完全不搭理小天 他最开始跟小天还是有互动的 而且也就跟小天有点互动 俱乐部当时也在营销什么FPX的夏天 
312.51100,钱赚够了啊……
93.02300,重复一遍？
268.44600,doinb太吵了，牛古力喜欢安静。
119.77900,没S9的冠军这就是甩锅。但有前的的成绩说出这话就要考虑可信度了。
180.49800,上小老虎和博人FPX早赢了
122.75800,玩杰斯咋就不应该是最高输出了?
82.61800,夏季赛常规赛MVP是谁?
149.45900,小天也是被影响的
317.72200,1800w什么心病，没有经历过社会的毒打吧？
362.13900,给自己拉扯没了。拿了1800万，是我我也假装退役
81.97900,没他真进了，
160.84100,最最最一开始inb就在直播中暗示过这个b是来中国赚钱的，还拿了塔赞举例。看来那个拆队的人找到了
222.41900,lpl永远都不会让他来了，放心吧，
283.00500,这种LCK成名的选手 LPL以后别要 因为他们不会真心为LPL只是来捞钱的
231.33400,酒桶那局感觉是假赛 在中野去下的情况下 依然压杰斯 当时中单压了showmaker20刀 结果杀了酒桶直接一波肥
236.97600,这有有点扯了 世界赛所有人状态都差 怎么进？
93.91300,doinb又推锅
46.05900,看过比赛的，5个人就牛骨力算个人
190.69900,小老虎打的不比他差
64.46100,态度问题
358.58800,我站在lpl
354.03800,愿意来的总会来的，不愿意来的像秀妹飞科还是不会来的
54.35900,不想学中文，听不懂还需要doinb翻译，干脆就不说话
248.35700,牛鼓励已经没人要了，还乱杀lpl，搞笑
30.07800,见他不习惯，搬电脑位置就有点那个
7.01800,主要这人来的时候就明着一边瞧不起lpl一边明着说自己为了挣钱，阴阳怪气的一批
64.45900,所以小毕姐是不是去哪那完犊子
41.39600,怒鸽瑞
18.97900,我寻思着，世界冠军了我也没理想了哈哈
106.12200,有没有一种可能，doinb在找人背锅
26.80400,拆队狂魔
208.64400,以后哪个队敢要他
13.99900,他就一真正赚钱的，不谈理想
358.95900,异国他乡太累了
40.99900,六个人？…
28.97900,这明显是被骗钱又搞崩FPX，这家伙估计带着任务来的
16.13900,人家就是来挣钱的 
78.54900,云看比赛？春季赛不是小天c，夏季赛拉夫c，关牛什么事？最多被单杀？
88.21800,没他不是一样进 不看看是谁在c
50.55800,牛古力确定打得很毒瘤
11.70000,用韩国队员要赢韩国就离谱
0.70500,造谣
33.06300,这个应该是AI字幕吧，up说的是fpx
310.13700,心态问题也太大了，哎，太年轻了
112.15900,这还需要背锅？笑死
150.90100,这种外援有个毛用 
248.28000,怎么了？战队现在给猴洗白？
216.05100,今年他都没人要了
144.12500,韩国留学生表示 在韩国无视别人是很无礼的事情
188.62500,讲道理牛鼓励打季后赛世界赛还是稳的，知道一般也不会来常规赛毕竟变数大
322.45800,1800w就恰饱了是吧
115.53800,牛古力只是来捞钱的
5.65900,阑尾？
9.93900,好耶
29.29900,S11 fpx最想赢的人是谁 有目共睹
19.57100,金卫兵开始甩锅啦
167.01900,上单c了吗？我只知道他在送。
87.37400,fps？
50.78100,中文不会说几句
82.12100,世界赛是拉跨，但是夏季赛不是中野把牛古力抬到世界赛的？
123.43900,不是百万，明明是千万
249.29900,前面的已经没有战队要他了  杀回来？  虚空杀敌是吧
231.66100,别带了别带了，万一人家回lck乱杀lpl，你带的节奏不就成笑话了
225.01200,你去看看你和他能对线不，你有资格评价人家？
213.00800,lck还是会要的
49.73900,你看看比赛FPX就他想赢，现在人家回去了就开始带节奏了？
312.92000,这个一点都不职业
78.29000,牛畜
17.04200,我靠xz
245.26500,世界赛，哪个都有问题
152.81800,这样的队伍Doinb确定没发c
99.85900,个人实力再强整体不强有毛用？
84.55100,哎呦，现在也就是说找个人丢锅咯
160.75600,上单血c也是搞笑，上单是打的不算拉胯，但血c也说不上
61.60800,其他选手，你不算呗，你比别人厉害呗，hh
266.58000,没有说退役，只是暂时休息
43.77900,牛鼓励是铁韩杂 骂lpl的
13.29900,牛鬼
111.88200,说doinb找人背锅的后面tian也去劝牛古力了好吧
34.41800,那是FPX自己菜！上路被3包1，牛古力1打3，还能反杀1个，这还有啥说的？真是笑了
250.43500,你5黑上单带个路人可不难受
116.87400,洗地了
23.48200,FPX应该走法律程序，明显被骗钱了
123.49100,摆烂是吧
44.21900,fps？
316.31600,世界第一上单只有the shy，其他的人只能望其项背，起码人品第一
42.22900,fps战队？
145.42700,这玩意？？？？？？真的假的
185.95400,说真的世界赛要上小老虎 fps早拿第二个冠军了 非要上这个精忠报国的
223.93900,不是技术问题，是态度不好
168.29900,niugui世界赛表现只能说一般。。也没有多c
359.73300,不说别的，凤凰来的韩援少了？那个像他一样？
206.83900,来混一年1800万，谁不来啊
248.30700,不进世界赛不是拉夫的锅？
157.48100,这种心理状态真的别打比赛了，输不起的人怎么样也没有办法
40.73900,fpsfpsfpsfpsfpsfpsfpsfpsfpsfpsfpsfpsfpsfpsfpsfpsfps
229.27900,？怎么有牛吹啊，他不团队打啥游戏
25.93900,fps战队是专门玩第一人称射击的？
114.38400,他不想说话，所以他在队伍里作用最大，打了最高输出？那说不说有啥区别，
20.33900,fps?
23.37700,fps？？？
153.21900,那你想没想过你打游戏碰见这样的打野开黑，你会怎样
117.00300,。。这用你心理分析啊？。。。。。说了白说
126.01200,FPX
266.01900,是休息吧，不是退役吧？
97.33900,老韩国了
187.59000,fps..
27.74300,牛钞
143.11900,fps？
251.91500,金贡！
258.78200,不可能退役
25.69900,这货网吧队一直打到次级到LCK再到S冠，然后出柜抬身家，到FPX不和队友沟通，拿1000多万工资
10.33900,恶心
206.61900,感觉他就是来中国看看捞钱玩玩而已。
313.84100,真有病就去看心理医生别祸害人
71.89800,你是什么gjb？
162.69900,不说话有点难 本来就是中野游走其他路 上单配合不了 对面中单也厉害 不可能指望ad站出来
206.43200,人丑逼事多
344.92000,接上头的话，像爹一样，还能落下心理阴影？就是不想沟通，觉得队友太菜
298.38600,可惜个屁，变向捞钱，和打假赛真的没两样了
73.70300,巨婴？
85.40600,世界赛不是你拉夫爹带进去的？？
12.07900,辣鸡辣鸡辣鸡
15.77900,最恶心一个人，眼里全是钱
132.99500,如丧考妣
183.33900,fpx
81.69400,队友把自己给菜崩了的意思？
272.47600,吵的我都感觉恶心
309.03800,钱就恰饱了?
164.59800,牛古力被抓就死还真以为很强?
193.69900,这个壁来一年了，会说几句中文？
137.14500,打比赛有这脸，谁不受影响。自以为是的人以后完了，死爹脸
12.31000,最司马的还是皇杂
306.18200,可赶紧死吧
207.26300,就是来赚钱的呗，这里人傻钱多
9.49900,评论也真够搞笑的，一个视频，那么几秒就能判断一个人是什么样的，也是厉害
90.35100,网友也是没脑子
18.95000,恶心什么啊，韩国人来中国赚一年钱就走再正常不过了
239.25900,这up太主观了吧，抖音币把把摆烂英雄，钮祜禄也选不到自己的强势，着你咋不说
109.14000,什么韩杂，本来就是韩国人
89.91800,你特么复读机
82.27800,"说实话他个人实力是好,但我看了这么多场 打团他有好几次和队伍脱节"
320.06300,学the shy啊  合同到了就退役  去个谁都找不到的地方
215.64300,自闭症吧
1.15800,牛宝司马啦
240.35900,拉夫也不是啥好东西，看到最后围牛救猴是吧？
306.10800,滚吧
106.07100,你搁着当复读机啊
48.81100,fps是什么战队?就硬蹭?
216.66200,真丑 呕 
60.50000,房葡萄
35.91800,恶心到我了doinb
85.22100,前面的少云多看比赛，夏季赛你牛爹被按在板凳上
12.05900,恶心
62.35600,拉夫真tm恶心，你中路个人实力差距最大
85.93900,前面的是瞎子吗？夏季赛不是中野抬进去的？你牛爹打成什么样没点逼数马
51.89900,不学中文都司马
132.32000,好像死了爹的表情
220.46400,不说话都算严重?高薪低能韩援牛古力排不上号
0.51900,司马拉夫
324.48100,退役你搁这扯淡呢
234.69600,拽什么呢
41.36100,人傻钱多
367.09900,前面的就离谱，人doinb打了几年？人scout打了几年？人rookie theshy打了几年？人怎么没说异国他乡？职业态度不对就是不对
228.48100,经典你行你上
41.82100,把把都送一血有什么好吹的啊，其他四个人太菜了他稍微正常一点罢了
315.20600,扯淡
16.26400,捞一波就走 和你们这些闪狗交流啥
111.95900,行了吧，fpx语音牛从来都不说话你还洗？
84.02700,合同就他妈有问题！这种人也能拿满工资？
301.15600,可赶紧滚吧
124.09900,不说话你打什么比赛？眼神交流还是神交？
119.01000,不说话也能接锅?fpx都是话最多的doinb在c?
78.36900,把锅甩给通天代? 没牛古力你fpx凭啥进世界赛。。
151.25600,早就看出这逼有问题了 
5.81000,这b是真的恶心，特别是别人笑脸贴冷屁股
49.67900,说白了就是小毕姐把人当宝，整的队内不和？
87.21900,拉夫敢说话
29.97900,这个和猴都不是好鸟
81.61000,怎么又是金拉夫
6.64400,恶心
264.29800,钱赚够了 就退啊
3.31600,这不是恶心人吗
142.44300,臭脸
44.32100,什么玩意，请了个大爷滚吧
16.89100,借出去的钱就做好要不回来的准备
3.28500,真兄弟就是强行让朋友吃冰狼不吃还不行
19.04700,借钱还债   是什么鬼
20.42600,回头看看朱之文大哥的事，就是这样
21.74300,散财童子
42.73900,憨憨才借钱，别人借钱我都是反着像他借
26.27700,我想让他照顾好自己。
49.43100,然后再找你借更多的钱
53.00000,真实
17.56800,泪月
38.70500,开哥
34.15900,确实，所以我基本不会借钱，
12.52100,泪目
5.02200,泪目
33.68200,真实的一批
34.93900,太真实了
21.42500,属实无语
25.09900,对啊，钱借出去根本不带还的，只要你不提，永远不会还
44.69900,当你要借别人钱的时候 你一定要已经想好了 这钱他不还也无所谓的时候你就已经打算给他了 才能借
14.19100,....
44.80400,80低了
27.76300,亿点点
37.96000,99%
14.42200,00
22.27900,0.0.
18.55300,泪目
35.50500,真实
52.38300,+
14.88400,？
22.39700,太不科学
38.92000,泪目
37.40500,泪目
22.22600,泪目
27.82500,开
39.06600,真的
16.33700,666
11.82300,网抑云
23.07700,嗯。。
12.16300,神里的好家伙
54.41900,哈哈，俩活宝
22.83800,不，是弋江桥游戏厅
12.22100,朵拉
27.46500,好甜呀哈哈哈齁死我了
36.60600,不直播就。。。哈哈哈哈哈
26.49900,餐厅
41.39900,没办法，他俩真的太熟了呀，究极好兄弟
10.61900,神里绫华
8.80900,《韩红》
35.91000, 不不： 不不不不不不不不不不不
57.13900,“他的态度终于恭敬起来了，分明的叫道：‘老爷。’”——鲁迅​
7.87600,娇妹
49.55600,刚才外面人多
8.21600,神里绫华
33.64200,千万别被外人看到
49.34600,马老师教pdd斗地主才搞笑
34.15600,不是亲一个？
4.19900,电竞人必备技能而已
7.93900,不要韩厅长共情
33.93300,不直播就可以啦。
55.69800,那个啥，刚才外边人多
29.23100,猪皮恶霸
10.46000,神他妈神里凌华，笑死我了
58.48100,这是调侃啊
33.61900,哎哟
10.19900,韩红蚌埠住了
0.83900,6
23.85900,哈哈哈哈
0.60200,tell you are the greatest but once you turn they hate us。
22.33900,哈哈哈哈哈哈哈哈
46.90900,回手掏
38.27900,老马185的个子，鸟肯定不小起码15
13.85200,东北味
4.84300,芜湖
21.65800,哈哈哈哈
46.06700,开个玩笑至于吗？服了
36.03300,国家。 。 。 . 。 . 。 . 。 。 . 。 。
35.91000, 不不不不不不不不不： ： 不不不不不不版本不不不不不： 不不不部门 ： 不不
4.63300, 你那边不不女那女
22.78200,哈哈哈
51.59900,韩厅爸
0.78600,青梅猪马
49.02900,哈哈哈哈哈哈哈哈哈
52.97900,猪
51.54000,pdd是大司马的老板
48.77100,韩委员是很贴切的
18.42000,狂!
43.45400,摸他小可爱
9.88700,好像韩国棒子
7.87600,蚌埠住了
9.53500,这…..
37.96600,不过是钱在瘤谋马儿罢了，卡老马脖子呢
35.68700,下播再摸
55.96700,造次
14.73900,猪猪侠
9.03700,笑死了
57.13900,造次了
10.30300,刘….刘海？
33.05200,掏他小鸟
8.80600,蚌埠住了
18.65900,怎么一股浓浓的周姐味
54.75900,这波叫什么这不叫人情世故
37.15800,暗示不直播的时候可以
40.17900,下播在掏
84.51300,小马哥怕是国服公认的第一路人王
22.54500,小马云顶也确实很强
25.27500,让小马回来直播啊赶紧的鸽了一年了
49.55000,小马互娱
16.05900,只会下棋没关系，跟超哥一样开仙术就好了
45.86800,因为毕竟不能让马夫一直直播呀，早晚得换一个正经的工作
90.53500,马彦毅：我失误了你知道吗？
25.54300,我失误了，马哥要回来了
40.36200,小马算利息是真细
33.60700,我失误了
22.26700,张枪马刺刘利息
62.43400,路人王出身，转战云顶
68.05500,张枪马刺刘利息
79.57800,还是喜欢看小马下棋，毕竟马刺
86.71200,你播魔兽也不是正道
79.49900,SKTM4A1
47.78700,高天是干什么的
22.16400,合同的神？
54.39600,.3+69-*63.+
21.79600,哦吼
28.89900,不是正道就离谱
49.02600,我失误了
34.79200,.3+63
62.71400,张枪马刺刘利息
25.46200,小马是谁
67.44500,国服第一不是卡分上去的吗
87.03900,魔兽是不是正道嘛
76.80800,+-+3.263.6
65.29600,直播可能不是正道
26.09300,经典马刺
74.75900,云顶真不是正道
86.62000,张枪马刺刘白给
73.25700,确实
53.96300,下棋下多了就菜了
92.41900,你在播什么呢
25.57100,正经人谁玩云顶啊？
88.88900,嫖老师对这几个人真的还是挺负责的
68.89200,麻子打了一赛季云顶上了个一区第一，结果这赛季不打了前几天还上了个峡谷一千分，真的恐怖
46.99700,我失误了你知道吗
29.19900,不是正道。。自己天天播其他游戏。
50.22300,张枪马刺刘老八
25.91900,小马？叫马经理
25.01000,只要回来 我还是会看  永远的张枪 马刺 刘利息
18.69800,太好了 太想马经理了
54.04000,跟着他还谈钱？
76.77700,小马自己可能也考虑到得增加些其他的阅历吧 肯定不可能一直做直播 做了一年管理也算有经验了
36.93800,肯定商量过才去当管理的啊？小马没那么傻说啥做啥吧
49.27800,关键能赚钱
